age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed
56;blue-collar;married;basic.4y;no;yes;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
28;admin.;married;high.school;no;no;no;cellular;may;fri;3;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1
25;admin.;single;university.degree;no;yes;yes;telephone;oct;thu;1;999;0;nonexistent;-3.4;92.431;-26.9;0.74;5017.5
39;unemployed;married;basic.9y;no;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
45;blue-collar;married;basic.6y;no;yes;no;cellular;apr;mon;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
38;admin.;divorced;university.degree;no;no;no;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.392;5099.1
64;retired;married;university.degree;no;no;no;cellular;aug;fri;1;999;1;failure;-2.9;92.201;-31.4;0.849;5076.2
41;services;married;high.school;no;no;no;cellular;mar;wed;6;999;0;nonexistent;-1.8;92.843;-50.0;1.778;5099.1
52;technician;married;basic.9y;no;no;no;cellular;mar;wed;3;999;0;nonexistent;-1.8;93.369;-34.8;0.644;5008.7
77;retired;divorced;unknown;no;yes;no;cellular;mar;tue;1;999;0;nonexistent;-1.8;92.843;-50.0;1.614;5099.1
29;admin.;married;professional.course;no;yes;no;telephone;jun;wed;4;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
60;retired;married;university.degree;no;no;no;cellular;sep;thu;2;999;0;nonexistent;-1.1;94.199;-37.5;0.884;4963.6
46;housemaid;married;basic.4y;unknown;no;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
57;housemaid;divorced;basic.4y;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
58;management;divorced;university.degree;no;no;no;telephone;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42.0;4.286;5195.8
31;services;married;high.school;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
25;admin.;single;high.school;no;no;no;cellular;jul;thu;2;999;0;nonexistent;-1.7;94.215;-40.3;0.81;4991.6
25;housemaid;single;basic.9y;no;no;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
49;management;married;university.degree;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1
43;management;married;university.degree;no;no;no;cellular;aug;tue;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
19;student;single;high.school;unknown;no;yes;cellular;may;tue;4;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1
36;services;married;high.school;no;no;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1
48;blue-collar;married;basic.9y;unknown;no;no;cellular;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
29;blue-collar;married;high.school;no;yes;no;telephone;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
51;management;married;university.degree;no;yes;no;cellular;aug;tue;1;999;0;nonexistent;-2.9;92.201;-31.4;0.884;5076.2
38;blue-collar;married;basic.4y;no;yes;no;cellular;nov;mon;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
37;services;married;basic.6y;unknown;yes;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1
63;housemaid;married;basic.4y;no;no;no;cellular;aug;tue;1;999;1;failure;-2.9;92.201;-31.4;0.838;5076.2
48;blue-collar;married;basic.9y;unknown;yes;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
36;technician;single;high.school;no;yes;no;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1
47;blue-collar;married;unknown;unknown;yes;no;cellular;aug;fri;3;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
34;self-employed;single;university.degree;no;no;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
56;admin.;married;university.degree;no;no;no;cellular;aug;wed;3;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
76;retired;married;university.degree;no;yes;no;cellular;aug;thu;2;6;3;success;-1.7;94.027;-38.3;0.899;4991.6
51;self-employed;married;university.degree;no;yes;no;cellular;nov;thu;2;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
43;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;18;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
43;blue-collar;single;basic.6y;no;yes;yes;cellular;jul;wed;4;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
35;blue-collar;single;basic.9y;no;yes;no;cellular;may;fri;2;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1
44;blue-collar;single;basic.9y;no;yes;no;telephone;jul;tue;11;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
33;admin.;single;university.degree;no;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
33;admin.;divorced;university.degree;no;yes;no;telephone;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
53;admin.;single;university.degree;no;no;no;cellular;apr;thu;1;2;1;success;-1.8;93.075;-47.1;1.365;5099.1
50;technician;single;university.degree;no;yes;no;cellular;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
31;admin.;single;university.degree;no;yes;no;cellular;jun;tue;2;13;1;success;-2.9;92.963;-40.8;1.262;5076.2
39;management;married;university.degree;no;no;no;telephone;apr;tue;1;999;2;failure;-1.8;93.749;-34.6;0.646;5008.7
40;admin.;divorced;high.school;no;yes;no;telephone;sep;fri;1;999;0;nonexistent;-3.4;92.379;-29.8;0.803;5017.5
28;management;single;basic.9y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1
58;admin.;married;university.degree;no;no;no;cellular;nov;fri;1;999;1;failure;-0.1;93.2;-42.0;4.021;5195.8
76;retired;married;professional.course;unknown;yes;no;cellular;jun;tue;1;3;1;success;-1.7;94.055;-39.8;0.761;4991.6
30;technician;married;professional.course;no;no;no;telephone;aug;wed;7;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
51;blue-collar;married;basic.9y;unknown;no;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1
76;retired;married;university.degree;no;yes;no;cellular;sep;fri;1;999;1;failure;-3.4;92.379;-29.8;0.773;5017.5
37;admin.;married;university.degree;unknown;yes;no;cellular;aug;tue;5;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
30;admin.;married;university.degree;no;yes;yes;cellular;may;fri;4;999;0;nonexistent;-1.8;92.893;-46.2;1.259;5099.1
43;admin.;married;high.school;no;no;no;cellular;may;fri;4;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1
88;retired;divorced;basic.4y;no;yes;no;cellular;mar;wed;3;999;0;nonexistent;-1.8;92.843;-50.0;1.663;5099.1
34;blue-collar;married;basic.9y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
23;blue-collar;single;basic.4y;no;yes;no;cellular;may;fri;2;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1
33;blue-collar;divorced;basic.9y;unknown;no;no;telephone;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
28;student;single;high.school;no;yes;yes;telephone;jun;wed;6;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
29;admin.;single;high.school;no;no;no;telephone;oct;thu;2;6;1;success;-1.1;94.601;-49.5;1.025;4963.6
52;admin.;divorced;university.degree;unknown;yes;yes;cellular;jul;tue;9;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
36;management;married;university.degree;no;unknown;unknown;cellular;sep;wed;1;6;4;failure;-1.1;94.199;-37.5;0.876;4963.6
24;admin.;single;professional.course;no;no;no;cellular;apr;mon;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
33;admin.;married;university.degree;no;yes;no;cellular;sep;thu;2;999;0;nonexistent;-1.1;94.199;-37.5;0.878;4963.6
58;retired;married;professional.course;unknown;no;no;telephone;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
37;technician;married;professional.course;no;no;no;cellular;aug;wed;3;4;2;success;-2.9;92.201;-31.4;0.884;5076.2
31;technician;single;university.degree;no;yes;no;cellular;aug;tue;9;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
40;technician;married;professional.course;no;yes;no;cellular;apr;thu;2;2;1;success;-1.8;93.075;-47.1;1.365;5099.1
31;blue-collar;married;basic.9y;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
34;blue-collar;married;basic.6y;unknown;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
35;admin.;married;high.school;no;no;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
34;admin.;single;university.degree;no;no;yes;cellular;may;mon;5;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1
46;blue-collar;married;professional.course;no;yes;no;cellular;may;wed;1;999;0;nonexistent;-1.8;93.876;-40.0;0.697;5008.7
36;blue-collar;married;basic.9y;no;no;yes;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
40;blue-collar;married;basic.9y;unknown;yes;yes;cellular;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
26;technician;single;university.degree;no;yes;yes;cellular;jul;tue;2;999;0;nonexistent;-2.9;92.469;-33.6;0.908;5076.2
61;retired;married;basic.4y;no;yes;no;cellular;nov;wed;1;999;0;nonexistent;-3.4;92.649;-30.1;0.716;5017.5
38;admin.;single;high.school;no;yes;no;cellular;may;tue;4;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1
43;admin.;married;university.degree;no;no;no;telephone;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
47;services;married;high.school;no;no;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1
27;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
32;admin.;single;university.degree;no;yes;no;cellular;jul;wed;3;999;0;nonexistent;-2.9;92.469;-33.6;1.029;5076.2
50;self-employed;married;basic.4y;unknown;yes;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1
45;admin.;married;high.school;no;no;no;telephone;jul;thu;10;999;0;nonexistent;1.4;93.918;-42.7;4.966;5228.1
30;student;single;high.school;no;no;no;cellular;mar;fri;5;10;2;failure;-1.8;92.843;-50.0;1.64;5099.1
31;admin.;single;university.degree;no;no;no;cellular;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
38;blue-collar;married;basic.6y;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
42;technician;married;basic.9y;no;no;no;cellular;jul;tue;3;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
62;retired;married;professional.course;no;yes;yes;cellular;aug;fri;2;999;1;failure;-2.9;92.201;-31.4;0.825;5076.2
32;admin.;married;university.degree;no;yes;no;cellular;apr;thu;1;999;1;failure;-1.8;93.075;-47.1;1.41;5099.1
31;blue-collar;married;basic.4y;unknown;no;yes;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
53;services;married;high.school;no;yes;no;telephone;may;wed;6;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
34;technician;single;professional.course;no;yes;no;cellular;mar;fri;1;999;0;nonexistent;-1.8;92.843;-50.0;1.726;5099.1
36;entrepreneur;single;university.degree;no;yes;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
29;technician;single;professional.course;no;yes;no;cellular;apr;mon;3;999;0;nonexistent;-1.8;93.075;-47.1;1.466;5099.1
43;services;married;high.school;no;yes;yes;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
27;student;single;basic.9y;no;yes;yes;cellular;jun;tue;1;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2
55;admin.;married;high.school;no;no;no;telephone;jul;wed;1;9;1;success;-1.7;94.215;-40.3;0.802;4991.6
34;admin.;married;university.degree;no;yes;no;cellular;may;tue;2;999;1;failure;-1.8;92.893;-46.2;1.344;5099.1
39;management;married;university.degree;no;yes;no;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1
33;unemployed;married;high.school;no;yes;yes;cellular;oct;tue;2;999;0;nonexistent;-3.4;92.431;-26.9;0.742;5017.5
37;blue-collar;married;basic.9y;no;unknown;unknown;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
47;self-employed;divorced;university.degree;no;no;no;cellular;mar;tue;1;999;0;nonexistent;-1.8;93.369;-34.8;0.646;5008.7
27;admin.;single;university.degree;no;yes;no;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.259;5099.1
29;blue-collar;married;basic.9y;no;no;yes;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1
29;admin.;married;high.school;no;no;no;cellular;may;wed;1;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1
58;retired;married;basic.4y;no;yes;no;cellular;nov;wed;1;999;2;failure;-3.4;92.649;-30.1;0.716;5017.5
23;admin.;single;high.school;no;no;no;cellular;may;mon;5;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1
33;blue-collar;married;basic.6y;no;no;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
31;technician;divorced;university.degree;no;no;yes;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
36;admin.;married;university.degree;no;no;yes;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
35;student;single;university.degree;unknown;yes;yes;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1
34;entrepreneur;married;basic.6y;unknown;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
24;student;single;professional.course;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1
28;admin.;married;high.school;no;no;yes;cellular;may;wed;2;999;0;nonexistent;-1.8;93.876;-40.0;0.697;5008.7
30;admin.;single;university.degree;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
36;admin.;married;university.degree;no;yes;no;cellular;jul;tue;5;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
48;admin.;married;university.degree;no;yes;yes;cellular;apr;thu;1;6;2;success;-1.8;93.749;-34.6;0.644;5008.7
44;services;married;high.school;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
34;admin.;single;high.school;no;no;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
30;student;single;professional.course;no;yes;no;cellular;jul;wed;4;999;2;failure;-1.7;94.215;-40.3;0.84;4991.6
43;services;married;high.school;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
33;services;married;high.school;no;yes;no;cellular;jun;wed;2;12;2;success;-1.7;94.055;-39.8;0.767;4991.6
42;services;married;high.school;no;no;no;cellular;jul;thu;4;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
49;admin.;married;high.school;no;yes;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
29;admin.;married;university.degree;no;yes;no;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1
43;services;single;high.school;no;no;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
28;blue-collar;married;basic.6y;no;yes;no;cellular;may;thu;4;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1
