age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed
46;technician;married;basic.4y;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;technician;married;basic.9y;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
58;retired;married;university.degree;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;technician;married;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
35;admin.;single;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
43;retired;married;basic.4y;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
45;blue-collar;married;basic.4y;no;yes;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;admin.;married;professional.course;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
50;services;divorced;professional.course;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
32;management;divorced;basic.4y;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;admin.;married;high.school;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
52;self-employed;married;university.degree;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
44;admin.;married;professional.course;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
56;blue-collar;married;basic.4y;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
48;admin.;married;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;services;married;high.school;unknown;no;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
43;management;married;university.degree;unknown;no;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;retired;married;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;technician;single;professional.course;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;management;married;university.degree;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;services;single;basic.9y;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
30;technician;married;university.degree;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;services;divorced;unknown;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
32;technician;single;professional.course;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;technician;single;high.school;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;blue-collar;single;high.school;no;no;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;services;single;high.school;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;technician;divorced;professional.course;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
51;services;married;basic.6y;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;technician;married;professional.course;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
28;services;married;unknown;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
53;services;married;high.school;no;yes;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
58;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
45;management;married;basic.9y;no;no;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
43;technician;married;unknown;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;admin.;married;high.school;no;no;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;admin.;married;high.school;no;no;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
27;blue-collar;single;basic.6y;no;unknown;unknown;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;technician;married;high.school;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
43;admin.;divorced;basic.9y;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;admin.;married;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
27;blue-collar;single;basic.6y;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;self-employed;single;university.degree;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
31;student;single;university.degree;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
54;management;divorced;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;self-employed;married;basic.4y;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
52;unemployed;married;high.school;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
47;management;divorced;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;housemaid;married;basic.9y;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
32;admin.;single;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;housemaid;single;high.school;unknown;yes;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
50;blue-collar;married;basic.9y;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;services;married;high.school;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
55;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
47;technician;single;basic.9y;no;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
51;retired;married;professional.course;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
47;blue-collar;married;basic.6y;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
56;technician;married;basic.4y;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
53;admin.;married;basic.9y;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;blue-collar;divorced;basic.9y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
44;blue-collar;divorced;basic.6y;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;housemaid;married;basic.9y;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
37;admin.;single;high.school;no;yes;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
60;blue-collar;married;unknown;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;services;married;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;management;divorced;university.degree;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
31;admin.;married;high.school;no;yes;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
53;technician;divorced;professional.course;unknown;no;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
45;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
37;technician;single;professional.course;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
47;self-employed;married;professional.course;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;blue-collar;divorced;high.school;no;no;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;admin.;married;university.degree;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
35;services;divorced;high.school;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
38;unknown;married;unknown;unknown;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
38;services;single;high.school;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
50;blue-collar;divorced;high.school;unknown;no;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
59;retired;married;professional.course;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
43;unknown;married;unknown;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;admin.;married;high.school;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;admin.;married;basic.6y;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
46;blue-collar;married;unknown;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;housemaid;divorced;basic.4y;no;yes;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;admin.;married;university.degree;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
54;management;divorced;university.degree;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
27;admin.;single;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;admin.;married;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
58;blue-collar;married;professional.course;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;management;married;university.degree;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;admin.;single;basic.9y;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;admin.;divorced;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
56;retired;married;basic.6y;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;blue-collar;married;basic.9y;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
43;services;married;high.school;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
54;management;single;basic.9y;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
53;admin.;single;basic.6y;no;yes;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;technician;single;unknown;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;services;married;basic.6y;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
54;technician;married;professional.course;no;yes;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;housemaid;single;professional.course;no;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
26;admin.;single;university.degree;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;admin.;married;high.school;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
35;blue-collar;married;basic.9y;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;admin.;married;high.school;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
29;services;single;high.school;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
35;management;married;high.school;no;yes;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
50;self-employed;single;university.degree;no;no;yes;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
46;services;married;high.school;unknown;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;entrepreneur;married;high.school;no;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;technician;single;professional.course;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;blue-collar;single;high.school;no;yes;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
55;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;management;married;university.degree;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;management;married;professional.course;unknown;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
32;services;single;high.school;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;admin.;married;basic.9y;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;unknown;married;unknown;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
58;blue-collar;divorced;basic.4y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
52;technician;married;high.school;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
50;services;divorced;professional.course;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;blue-collar;single;basic.9y;unknown;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;entrepreneur;married;university.degree;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;blue-collar;married;basic.4y;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
48;blue-collar;married;basic.6y;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
55;technician;married;professional.course;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
38;management;married;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
38;services;married;high.school;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
53;admin.;married;university.degree;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
43;unemployed;single;university.degree;no;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;blue-collar;single;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
32;blue-collar;married;basic.9y;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;services;married;basic.4y;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
58;entrepreneur;married;basic.4y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;unemployed;divorced;high.school;unknown;no;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;management;married;university.degree;no;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
45;technician;married;high.school;no;yes;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
46;admin.;married;university.degree;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;technician;married;university.degree;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;self-employed;married;high.school;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;admin.;divorced;basic.9y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
56;management;divorced;high.school;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
37;blue-collar;married;basic.9y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
37;blue-collar;married;basic.9y;no;no;yes;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
46;admin.;single;high.school;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
22;blue-collar;single;basic.9y;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
43;services;married;high.school;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;blue-collar;married;unknown;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;technician;married;basic.6y;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
38;admin.;single;university.degree;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;admin.;married;basic.9y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;admin.;married;university.degree;no;yes;yes;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
30;blue-collar;single;unknown;no;no;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;admin.;married;basic.9y;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;management;single;university.degree;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
30;student;single;unknown;unknown;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
59;management;married;basic.4y;unknown;yes;yes;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
59;management;married;basic.4y;unknown;unknown;unknown;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;self-employed;married;university.degree;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
48;housemaid;married;basic.6y;unknown;yes;yes;telephone;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
28;unknown;single;unknown;unknown;yes;yes;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
44;services;married;high.school;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
59;retired;unknown;university.degree;unknown;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
50;management;married;high.school;unknown;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
35;admin.;married;university.degree;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;admin.;married;high.school;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
45;admin.;married;basic.9y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;technician;married;professional.course;no;no;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
56;services;married;high.school;unknown;no;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
29;blue-collar;divorced;basic.4y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;self-employed;married;university.degree;no;yes;yes;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;blue-collar;married;basic.9y;unknown;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
52;services;single;high.school;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
48;services;married;high.school;unknown;unknown;unknown;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
31;blue-collar;married;high.school;unknown;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
43;unemployed;married;university.degree;unknown;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;blue-collar;married;basic.4y;unknown;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
